dataset,pathway,method,stat,p,fdr,n,dir,sig,table,n_sig,overlap_with_atlas70,jaccard_vs_atlas70,min_p,min_fdr,n_pathways,n_atlas_sig,n_recomputed_sig,max_abs_dstat,max_abs_dp,celltype,label,n_markers,n_detected,score_baseline_mean,score_followup_mean,mean_change,t_paired,p_paired,p_wilcoxon,sig_fdr,sample,patient,time,score,orig_t,orig_p,orig_fdr,neut_adj_t,neut_adj_p,neut_adj_fdr,ancova_t,ancova_p,ancova_fdr,allcell_adj_t,allcell_adj_p,allcell_adj_fdr,in_atlas70,sig_orig,sig_neut_adj,sig_allcell_adj,corr_with_neutrophil
GSE58294,REAC:Neurotransmitter clearance,t_permFDR,-0.65256449840204,,0.9844436838830117,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Neurotransmitter receptors and postsynaptic signal transmission,t_permFDR,-1.3585072052604599,,0.9105691609977324,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Neurotransmitter release cycle,t_permFDR,-0.18731858164951762,,0.9938009605122733,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Neutrophil degranulation,t_permFDR,0.6971254824103781,,0.9844436838830117,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Nicotinate metabolism,t_permFDR,-0.9488084150000519,,0.9644198152812763,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Nitric oxide stimulates guanylate cyclase,t_permFDR,1.2984757626338743,,0.9122522580645162,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:NoRC negatively regulates rRNA expression,t_permFDR,-2.429649815562889,,0.6624108910891089,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Non-canonical inflammasome activation,t_permFDR,1.9781999121838938,,0.8168138528138528,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Non-integrin membrane-ECM interactions,t_permFDR,-1.5260916915525666,,0.8805049212598425,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Noncanonical activation of NOTCH3,t_permFDR,0.0546935158654415,,0.9961033634126333,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Nonhomologous End-Joining (NHEJ),t_permFDR,-0.2475566932855332,,0.9910196715049657,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),t_permFDR,-1.3095026490036203,,0.9122522580645162,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),t_permFDR,-1.2821947515925076,,0.9122522580645162,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Nonsense-Mediated Decay (NMD),t_permFDR,-1.3095026490036203,,0.9122522580645162,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Norepinephrine Neurotransmitter Release Cycle,t_permFDR,0.4548194751088331,,0.9844436838830117,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Notch-HLH transcription pathway,t_permFDR,-1.7304749791986198,,0.8607535410764873,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:NrCAM interactions,t_permFDR,0.9916111950828762,,0.9602582515611061,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:NuRD complex assembly,t_permFDR,-1.143152327789232,,0.9426245487364621,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Nuclear Envelope (NE) Reassembly,t_permFDR,-1.4336507017308395,,0.9059133921411388,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Nuclear Envelope Breakdown,t_permFDR,1.691735052710758,,0.8645086505190311,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Nuclear Events (kinase and transcription factor activation),t_permFDR,0.9969846793776933,,0.9577776781712237,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Nuclear Pore Complex (NPC) Disassembly,t_permFDR,0.10118101006296114,,0.9952595317725753,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Nuclear RNA decay,t_permFDR,1.0081776966301497,,0.9521197278911564,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Nuclear Receptor transcription pathway,t_permFDR,-0.2109034007806984,,0.9937403035413153,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Nuclear events mediated by NFE2L2,t_permFDR,-1.198457740948435,,0.9355035756853397,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Nuclear events stimulated by ALK signaling in cancer,t_permFDR,0.8596147200952504,,0.9771137123745819,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Nuclear import of Rev protein,t_permFDR,0.33762607533616296,,0.9844436838830117,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Nuclear signaling by ERBB4,t_permFDR,0.7451286341615283,,0.9844436838830117,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Nucleosome assembly,t_permFDR,-1.1165947854120692,,0.9426245487364621,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Nucleotide Excision Repair,t_permFDR,-0.1266394664053074,,0.9952595317725753,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Nucleotide biosynthesis,t_permFDR,-0.5799500890553376,,0.9844436838830117,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Nucleotide catabolism,t_permFDR,0.04346847556921541,,0.9969460078534031,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Nucleotide salvage,t_permFDR,1.7365944027451454,,0.8607535410764873,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,"REAC:Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",t_permFDR,1.6301769582622982,,0.8645086505190311,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Nucleotide-like (purinergic) receptors,t_permFDR,-1.2840579049605854,,0.9122522580645162,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:O-glycosylation of TSR domain-containing proteins,t_permFDR,-1.6384351585700032,,0.8645086505190311,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:O-linked glycosylation,t_permFDR,-1.1196053223356164,,0.9426245487364621,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:O-linked glycosylation of mucins,t_permFDR,0.023457125264015288,,0.9971705039446145,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:O2/CO2 exchange in erythrocytes,t_permFDR,1.2397459723455815,,0.9144235807860261,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:OAS antiviral response,t_permFDR,0.2982998286510337,,0.9881529088050314,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Olfactory Signaling Pathway,t_permFDR,0.17358617962955036,,0.9938009605122733,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Oncogene Induced Senescence,t_permFDR,0.09496187760616356,,0.9952595317725753,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Oncogenic MAPK signaling,t_permFDR,-1.0229193329966475,,0.9521197278911564,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Opioid Signalling,t_permFDR,0.8751588845782292,,0.975802450229709,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Opsins,t_permFDR,-1.5992785923494397,,0.8718342857142858,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Orc1 removal from chromatin,t_permFDR,-0.9889922002559559,,0.9611882770870338,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Orexin and neuropeptides FF and QRFP bind to their respective receptors,t_permFDR,0.07783212998146649,,0.9952595317725753,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Organelle biogenesis and maintenance,t_permFDR,-0.04220390711620752,,0.9969460078534031,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Organic anion transport by SLC22 transporters,t_permFDR,-1.2986750401856475,,0.9122522580645162,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Organic anion transport by SLC5/17/25 transporters,t_permFDR,-0.09865066181757175,,0.9952595317725753,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Organic anion transport by SLCO transporters,t_permFDR,0.28584322213443447,,0.9881529088050314,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Other interleukin signaling,t_permFDR,-0.5790813216101776,,0.9844436838830117,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Other semaphorin interactions,t_permFDR,-0.8048089682553685,,0.9822977232924693,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Ovarian tumor domain proteases,t_permFDR,0.54354525252243,,0.9844436838830117,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Oxidative Stress Induced Senescence,t_permFDR,0.3064607228439671,,0.9881529088050314,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,t_permFDR,0.41775694061449375,,0.9844436838830117,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:P2Y receptors,t_permFDR,1.5045623466423752,,0.8832303969022265,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:PCNA-Dependent Long Patch Base Excision Repair,t_permFDR,-1.3207554249369706,,0.9122522580645162,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:PCP/CE pathway,t_permFDR,0.15285400517348996,,0.9938009605122733,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:PD-L1(CD274) glycosylation and translocation to plasma membrane,t_permFDR,1.7374459902491008,,0.8607535410764873,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:PDH complex synthesizes acetyl-CoA from PYR,t_permFDR,-1.278456951112193,,0.9122522580645162,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:PECAM1 interactions,t_permFDR,-1.1428505216298197,,0.9426245487364621,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA,t_permFDR,-1.279743176893306,,0.9122522580645162,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:PERK regulates gene expression,t_permFDR,0.019150929733479944,,0.9976191393705844,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:PI Metabolism,t_permFDR,0.15279077533783403,,0.9938009605122733,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:PI-3K cascade:FGFR1,t_permFDR,0.6554173177177876,,0.9844436838830117,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:PI-3K cascade:FGFR2,t_permFDR,-0.14085274472463086,,0.9949100884955753,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:PI-3K cascade:FGFR3,t_permFDR,0.9391830337880961,,0.9654028455284553,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:PI-3K cascade:FGFR4,t_permFDR,0.40984343921098,,0.9844436838830117,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:PI3K Cascade,t_permFDR,0.5042599138578153,,0.9844436838830117,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:PI3K events in ERBB2 signaling,t_permFDR,0.6833722823536559,,0.9844436838830117,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:PI3K events in ERBB4 signaling,t_permFDR,0.301720058400264,,0.9881529088050314,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:PI3K/AKT Signaling in Cancer,t_permFDR,1.1683647715490748,,0.9408930817610063,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:PI3K/AKT activation,t_permFDR,0.4527148590244576,,0.9844436838830117,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:PI5P Regulates TP53 Acetylation,t_permFDR,-0.9762224148681387,,0.9618792436613666,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,"REAC:PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",t_permFDR,0.7024960269475286,,0.9844436838830117,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:PINK1-PRKN Mediated Mitophagy,t_permFDR,0.44684388677774833,,0.9844436838830117,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:PIP3 activates AKT signaling,t_permFDR,1.239234995737629,,0.9144235807860261,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:PIWI-interacting RNA (piRNA) biogenesis,t_permFDR,-0.28558790191751293,,0.9881529088050314,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:PKA activation,t_permFDR,-0.46838560665672346,,0.9844436838830117,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:PKA activation in glucagon signalling,t_permFDR,0.37361305990807936,,0.9844436838830117,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:PKA-mediated phosphorylation of CREB,t_permFDR,-0.5903380539594291,,0.9844436838830117,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:PKA-mediated phosphorylation of key metabolic factors,t_permFDR,-0.29238565001184713,,0.9881529088050314,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:PKMTs methylate histone lysines,t_permFDR,1.676506271627448,,0.8645086505190311,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:PKR-mediated signaling,t_permFDR,0.3268599490112868,,0.9857265045342126,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:PLC beta mediated events,t_permFDR,-0.5872970021306878,,0.9844436838830117,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:POLB-Dependent Long Patch Base Excision Repair,t_permFDR,0.08671490126270577,,0.9952595317725753,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,"REAC:POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation",t_permFDR,-1.0277152062118513,,0.9521197278911564,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,"REAC:POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation",t_permFDR,0.6507231536055729,,0.9844436838830117,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:PP2A-mediated dephosphorylation of key metabolic factors,t_permFDR,0.3804674752261063,,0.9844436838830117,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:PPARA activates gene expression,t_permFDR,0.9294762389351963,,0.9654028455284553,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:PRC2 methylates histones and DNA,t_permFDR,-0.648219971336044,,0.9844436838830117,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:PTEN Regulation,t_permFDR,-0.8732762570799112,,0.975802450229709,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:PTK6 Expression,t_permFDR,0.8432587376334778,,0.9771261818181819,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:PTK6 Regulates Cell Cycle,t_permFDR,-1.1101023318432426,,0.9426245487364621,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:PTK6 Regulates Proteins Involved in RNA Processing,t_permFDR,0.7678214236972186,,0.9844436838830117,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,"REAC:PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases",t_permFDR,0.4165761333325405,,0.9844436838830117,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:PTK6 Regulates RTKs and Their Effectors AKT1 and DOK1,t_permFDR,-1.1170466927424114,,0.9426245487364621,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:PTK6 promotes HIF1A stabilization,t_permFDR,0.7103135010029137,,0.9844436838830117,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Packaging Of Telomere Ends,t_permFDR,-1.5195305143313045,,0.8805049212598425,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Paracetamol ADME,t_permFDR,1.2797849066585085,,0.9122522580645162,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Paradoxical activation of RAF signaling by kinase inactive BRAF,t_permFDR,-0.052001226469345074,,0.9961033634126333,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Parasite infection,t_permFDR,0.15163180115505484,,0.9938009605122733,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Parasitic Infection Pathways,t_permFDR,0.844807341192263,,0.9771261818181819,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Passive transport by Aquaporins,t_permFDR,0.37212038985376306,,0.9844436838830117,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Pausing and recovery of HIV elongation,t_permFDR,-1.3227833214710858,,0.9122522580645162,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Pausing and recovery of Tat-mediated HIV elongation,t_permFDR,-1.3140822825212863,,0.9122522580645162,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Pentose phosphate pathway,t_permFDR,-0.18140294125543957,,0.9938009605122733,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Peptide chain elongation,t_permFDR,-1.2733822813333702,,0.9122522580645162,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Peptide hormone biosynthesis,t_permFDR,1.690514436151132,,0.8645086505190311,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Peptide hormone metabolism,t_permFDR,1.028438046921919,,0.9521197278911564,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Peptide ligand-binding receptors,t_permFDR,1.1970009477032821,,0.9355035756853397,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Peroxisomal lipid metabolism,t_permFDR,-2.9772954013558754,,0.608864406779661,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Peroxisomal protein import,t_permFDR,0.5197380041402393,,0.9844436838830117,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Pervasive developmental disorders,t_permFDR,-1.9687688084986599,,0.8168138528138528,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Pexophagy,t_permFDR,1.4859208255210792,,0.8914203581526862,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Phase 0 - rapid depolarisation,t_permFDR,0.6131882872103404,,0.9844436838830117,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Phase 1 - inactivation of fast Na+ channels,t_permFDR,0.8577863212871082,,0.9771137123745819,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Phase 2 - plateau phase,t_permFDR,1.1494990653768542,,0.9426245487364621,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Phase 3 - rapid repolarisation,t_permFDR,0.5747166225703892,,0.9844436838830117,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Phase 4 - resting membrane potential,t_permFDR,-0.7330377923663431,,0.9844436838830117,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Phase I - Functionalization of compounds,t_permFDR,-1.9552370411160196,,0.8168138528138528,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Phase II - Conjugation of compounds,t_permFDR,-0.377416899266335,,0.9844436838830117,23.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE58294,REAC:Phenylalanine and tyrosine metabolism,t_permFDR,0.2778542122013275,,0.9881529088050314,23.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
